address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,link,price,realestate,realestate_id,rooms,sqft_m2
Dreta de l'Eixample,1,Attic,Flat,0,2020-10-28,300,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/155999617/d,2500,MONIKA RÜSCH,9202753807547,1,76
"Paralel, Sant Antoni",2,Flat,Flat,0,2020-10-28,250,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/156734255/d,1250,INVEIBA,9202763925116,5,155
"Trinxant, El Clot",1,Flat,Flat,0,2020-10-28,20,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/156597359/d,800,FINCAS A.G. NUÑEZ,9202750467716,3,82
"Sant Pere, Sta. Caterina i la Ribera",4,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado/153372791/d,3000,ENGEL & VOELKERS,9202758116439,3,181
El Poblenou,2,Flat,Flat,1,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-amueblado/154585987/d,1700,ENGEL & VOELKERS,9202758116439,3,90
Dreta de l'Eixample,3,Flat,Flat,0,2020-10-28,300,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/155179436/d,2300,MONIKA RÜSCH,9202753807547,4,180
Vallcarca i els Penitents,3,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-zona-comunitaria-ascensor/157582902/d,2300,MONIKA RÜSCH,9202753807547,4,225
L'Antiga Esquerra de l'Eixample,2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-internet/157164898/d,1900,MONIKA RÜSCH,9202753807547,2,87
Vila de Gràcia,2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157438013/d,1950,MONIKA RÜSCH,9202753807547,4,150
Dreta de l'Eixample,2,Apartment,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-amueblado/156916119/d,7000,LUCAS FOX,9202751825893,2,130
Dreta de l'Eixample,2,Flat,Flat,0,2020-10-28,140,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/156459700/d,1350,ENGEL & VOELKERS,9202758116439,2,77
Sant Gervasi- Galvany,2,Flat,Flat,2,2020-10-28,160,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157143597/d,990,ENGEL & VOELKERS,9202758116439,2,60
La Vila Olímpica del Poblenou,1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/155386304/d,1500,ENGEL & VOELKERS,9202758116439,2,70
Dreta de l'Eixample,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-zona-comunitaria-ascensor-patio-piscina-amueblado-internet/155179539/d,1950,MONIKA RÜSCH,9202753807547,2,60
Dreta de l'Eixample,2,Study,Flat,0,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-piscina-amueblado-internet/156732232/d,1850,MONIKA RÜSCH,9202753807547,2,80
"Sant Pere, Sta. Caterina i la Ribera",3,Flat,Flat,0,2020-10-28,500,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157074858/d,1900,MONIKA RÜSCH,9202753807547,4,148
La Maternitat i Sant Ramon,3,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-ascensor-internet/156721727/d,1900,MONIKA RÜSCH,9202753807547,3,140
El Putget i el Farró,1,Flat,Flat,4,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-no-amueblado/153053151/d,1200,ENGEL & VOELKERS,9202758116439,4,134
La Barceloneta,1,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-amueblado/154557924/d,1350,ENGEL & VOELKERS,9202758116439,1,35
"Sant Pere, Sta. Caterina i la Ribera",2,Flat,Flat,0,2020-10-28,290,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/155336723/d,1400,ENGEL & VOELKERS,9202758116439,3,85
Dreta de l'Eixample,1,Flat,Flat,2,2020-10-28,220,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/155727176/d,1180,ENGEL & VOELKERS,9202758116439,2,75
L'Antiga Esquerra de l'Eixample,2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-patio-amueblado-internet/157482778/d,1800,MONIKA RÜSCH,9202753807547,2,70
"Avinguda de la Mare de Déu de Montserrat, El Guinardó",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-no-amueblado/157624324/d,950,ROMALLET,9202753821066,3,79
"Benet Mercadé, 21, Vila de Gràcia",1,Attic,Flat,0,2020-10-28,25,0,False,/es/alquiler/vivienda/barcelona-capital/no-amueblado/157288735/d,775,BARNAQUATRE,9202750514579,1,44
"Villarroel, 253, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/157255835/d,950,BARNAQUATRE,9202750514579,2,70
La Vila Olímpica del Poblenou,1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/155386319/d,1500,ENGEL & VOELKERS,9202758116439,2,70
Dreta de l'Eixample,3,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-no-amueblado/154503656/d,2800,ENGEL & VOELKERS,9202758116439,6,165
Sant Gervasi i la Bonanova,2,Flat,Flat,1,2020-10-28,300,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/151982601/d,1900,ENGEL & VOELKERS,9202758116439,4,150
Dreta de l'Eixample,2,Flat,Flat,1,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/156467998/d,1600,ENGEL & VOELKERS,9202758116439,3,88
"Travessera de Gràcia, 60, Sant Gervasi- Galvany",1,Flat,Flat,4,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-no-amueblado/157254650/d,1950,BARNAQUATRE,9202750514579,4,146
"Carrer de Sant Gil, El Raval",1,Flat,Flat,0,2020-10-28,50,0,False,/es/alquiler/vivienda/barcelona-capital/no-amueblado/156463280/d,850,BARNAQUATRE,9202750514579,2,42
"Carrer de Jonqueres, Sant Pere, Sta. Caterina i la Ribera",1,Study,Flat,0,2020-10-28,175,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-no-amueblado/154148750/d,725,BARNAQUATRE,9202750514579,2,56
"Carrer de Sardenya, 246, Fort Pienc",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-zona-comunitaria-ascensor-amueblado-television-internet/156839916/d,1500,BARNAQUATRE,9202750514579,2,45
Sarrià,0,Flat,Flat,0,2020-10-28,0,1,True,/es/alquiler/vivienda/obra-nueva/barcelona-capital/19611056/155875529,3044,NÚÑEZ I NAVARRO,9202752272449,2,96
La Barceloneta,1,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-amueblado/155759204/d,1350,ENGEL & VOELKERS,9202758116439,1,35
"Carrer de Monlau, La Sagrera",3,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/156652750/d,1300,CENTURY 21 XARXA,9202753380527,3,140
"Carrer D'europa, 27, Barri de les Corts",2,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/156942395/d,1000,MASHABITAT,9202751336178,2,84
"Carrer de Rubén Darío, Sant Andreu del Palomar",2,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion/157584733/d,1100,,9202760612743,4,85
Sant Gervasi i la Bonanova,1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157584670/d,950,AREA CASA,9202752570036,2,85
La Nova Esquerra de l'Eixample,1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-no-amueblado/156981743/d,1100,ENGEL & VOELKERS,9202758116439,2,74
"Ventura Plaja, Sants-Badal",1,Loft,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/terraza-amueblado-television/157584623/d,750,SOMOSCASA,9202752737168,0,50
"Carrer del Putget, El Putget i el Farró",1,Attic,Flat,0,2020-10-28,60,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/157584540/d,790,ASSESSORS IMMOBILIARIS ALGI,9202751141010,1,50
"Vallespir, Barri de les Corts",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157584312/d,790,SOMOSCASA,9202752737168,1,50
"Boqueria, Barri Gòtic",0,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado-television/157511501/d,750,AFINCAT 2010,9202751800476,0,48
"Carrer de L'hospital, 157, El Raval",0,Flat,Flat,0,2020-10-28,60,0,False,/es/alquiler/vivienda/barcelona-capital/el-raval/157510963/d,690,FINCAS PONSA,9202753774485,0,60
"Passatge de Vilaret, Sagrada Família",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/157584307/d,850,RS GROUP,9202759306905,1,40
"Carrer de la Marina, 124, Fort Pienc",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/fort-pienc/157584298/d,650,PEÑALVER  SERVICIOS INMOBILIARIOS,9202752602322,1,34
"Carrer de la Marina, Sagrada Família",0,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157584119/d,1320,MY SPACE BARCELONA,9202754556539,0,45
"Passatge de Sant Pau, Sagrada Família",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/157584064/d,700,GAUDI HOUSE FINCAS,9202751290015,1,25
"Carrer de Ballester, El Putget i el Farró",3,Duplex,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado-parking-television-internet-piscina/157584031/d,1600,MY SPACE BARCELONA,9202754556539,3,140
Dreta de l'Eixample,2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157584016/d,2800,AREA CASA,9202752570036,2,170
"Avinguda de la República Argentina, 10, Vallcarca i els Penitents",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-no-amueblado/157583899/d,1200,Marian ,9202750752594,3,85
"Carrer de Melcior de Palau, Sants",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157583961/d,1430,MY SPACE BARCELONA,9202754556539,1,48
La Nova Esquerra de l'Eixample,1,Apartment,Flat,0,2020-10-28,150,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-amueblado/157583905/d,2150,LUCAS FOX,9202751825893,3,120
Dreta de l'Eixample,2,Apartment,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157583892/d,1350,LUCAS FOX,9202751825893,2,85
El Camp d'en Grassot i Gràcia Nova,1,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-trastero-amueblado/157583872/d,1700,LUCAS FOX,9202751825893,4,125
Barri Gòtic,1,Apartment,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157583862/d,1350,LUCAS FOX,9202751825893,2,61
"Carrer del Vallespir, Barri de les Corts",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/barri-de-les-corts/157583852/d,850,CASA-VILA ,9202753523424,3,53
"Carrer del Consell de Cent, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,3,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/157338588/d,750,URBENORTE CATALUNYA,900140000217,1,50
"Carrer de Roger de Flor, Fort Pienc",1,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/157576710/d,750,URBENORTE CATALUNYA,900140000217,1,45
"Passeig de Gràcia, Dreta de l'Eixample",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157581421/d,1650,URBENORTE CATALUNYA,900140000217,1,78
"Carrer Sant Gervasi de Cassoles, 113, Sant Gervasi i la Bonanova",1,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157583662/d,890,FINCAS ALMENDROS,9202752226684,1,45
Sant Gervasi- Galvany,2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157583648/d,1150,AREA CASA,9202752570036,3,84
"Mateu, Vila de Gràcia",2,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-amueblado/157583520/d,1350,Finques Gil,9202761784756,4,116
"Carrer del Consell de Cent, Hostafrancs",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157583477/d,980,"OPTIMUN ENTERPRISE, S.L",943003059792,3,72
"Carrer del Poeta Cabanyes, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-zona-comunitaria-ascensor/157583462/d,740,1001 PISOS,9202752859955,2,54
"Carrer del Doctor Pi I Molist, Porta",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/157583357/d,960,FINCAS CASO,9202760266257,2,85
"Carrer de la Murtra, El Carmel",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/157583311/d,850,WEST SIDE IMMOBILÀRIA BCN,9202762500918,4,82
Pedralbes,3,Attic,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-parking/157506767/d,2400,THE SIMPLE RENT LUXURY PROPERTIES,9202763884847,3,180
"Carrer de Tapioles, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,1,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/157513518/d,1050,Barcelona De Immobles,9202765460099,3,71
Sarrià,2,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157509959/d,1300,JUNINMO 2005,9202763655838,2,80
El Putget i el Farró,1,Loft,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-parking-no-amueblado/157512420/d,1060,HABITAT SELECCIÓ,9202758026548,0,60
"Gran Via de Les Corts Catalanes, 185, La Bordeta",1,Apartment,Flat,0,2020-10-28,120,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-amueblado/157507427/d,1280,ARA BARCELONA,9202755624633,1,63
"Carrer de Balmes, 123, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-patio-no-amueblado/157511750/d,1800,Tot Domus,9202754043514,3,139
"Sant Pere, Sta. Caterina i la Ribera",2,Apartment,Flat,0,2020-10-28,400,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/156915999/d,1800,LUCAS FOX,9202751825893,1,170
Dreta de l'Eixample,1,Apartment,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157203090/d,2250,LUCAS FOX,9202751825893,2,80
Barri Gòtic,0,Flat,Flat,0,2020-10-28,0,1,True,/es/alquiler/vivienda/obra-nueva/barcelona-capital/19616158/156131973,1528,NÚÑEZ I NAVARRO,9202752272449,1,57
El Raval,2,Flat,Flat,0,2020-10-28,45,0,False,/es/alquiler/vivienda/barcelona-capital/patio-amueblado/156780838/d,750,Zoe Real Estate Barcelona,9202752916563,1,75
"Carrer de Blai, El Poble Sec - Parc de Montjuïc",2,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157055828/d,1100,SQM03,9202756919811,2,55
"Carrer de Paredes, La Barceloneta",1,Flat,Flat,0,2020-10-28,70,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television-internet/157054904/d,600,SQM03,9202756919811,1,35
"Carrer D'aragó, 565, El Camp de l'Arpa del Clot",1,Apartment,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/156337004/d,1050,Grup Immobiliari Napols,9202756911708,2,65
El Poble Sec - Parc de Montjuïc,1,Study,Flat,0,2020-10-28,131,0,False,/es/alquiler/vivienda/barcelona-capital/el-poble-sec---parc-de-montjuic/156561443/d,819,GRAU SERVEIS IMMOBILIARIS,9202757893619,0,60
Dreta de l'Eixample,3,Flat,Flat,0,2020-10-28,2500,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/155457896/d,4500,LIVING BARCELONA,9202753827081,4,220
El Poblenou,2,Apartment,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157482198/d,1100,ENGEL & VOELKERS,9202758116439,1,60
"Carrer del Marquès de Barberà, El Raval",2,Apartment,Flat,0,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/157090275/d,900,FLAT HUNTER BARCELONA,9202754334805,2,80
El Parc i la Llacuna del Poblenou,1,Flat,Flat,0,2020-10-28,94,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/156793129/d,756,ONLLAR IMMOBILIÁRIA,9202762382976,2,57
"Casanova, Sant Gervasi- Galvany",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/152813492/d,1787,CAPOLRA,9202763524627,3,129
Dreta de l'Eixample,2,Apartment,Flat,0,2020-10-28,450,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-parking/156915949/d,2500,LUCAS FOX,9202751825893,4,133
L'Antiga Esquerra de l'Eixample,3,Attic,Flat,0,2020-10-28,725,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-parking-no-amueblado/156915984/d,3475,LUCAS FOX,9202751825893,3,144
Dreta de l'Eixample,2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/156446889/d,1800,ENGEL & VOELKERS,9202758116439,3,160
Barri Gòtic,2,Apartment,Flat,0,2020-10-28,325,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-amueblado/157215217/d,1575,LUCAS FOX,9202751825893,2,90
Sant Gervasi- Galvany,3,Apartment,Flat,1,2020-10-28,400,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-piscina-amueblado/156402935/d,3800,ENGEL & VOELKERS,9202758116439,4,167
"Ronda del General Mitre, Sant Gervasi- Galvany",2,Flat,Flat,0,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-patio-parking-no-amueblado/157182672/d,1350,Singular Properties,9202754635034,2,60
"Meridiana, 320, La Sagrera",1,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/155185705/d,1050,ARAICO ASSESSORS S.L,9202753090608,3,90
"Mila I Fontanals, Vila de Gràcia",2,Flat,Flat,0,2020-10-28,100,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157195744/d,1250,WERELOCATEBCN SL,9202764677320,2,74
"Mallorca, La Nova Esquerra de l'Eixample",2,Flat,Flat,1,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/157161825/d,1175,"FINCAS CALVET, S.L.",9202752952516,3,80
"Madrid, Sants-Badal",1,Flat,Flat,3,2020-10-28,170,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado-television/156573312/d,1080,CANAR INMOBILIARIA Y NEGOCIOS,943003008044,4,92
"Carrer de Novell, Barri de les Corts",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-patio/157066766/d,1300,ANDOR HOME ,9202752070615,3,126
"Àliga, Hostafrancs",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado/157579614/d,880,ALL4FLAT,9202762177806,2,62
"Sant Marius, Sant Gervasi i la Bonanova",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157579606/d,1450,ALL4FLAT,9202762177806,4,133
"Bolivia, El Parc i la Llacuna del Poblenou",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/157579601/d,1250,ALL4FLAT,9202762177806,3,81
